id_factura,id_cliente,periodo,id_plan,monto,fecha_vencimiento,fecha_pago,medio_pago
F572808,C2332,2026-01,P01,32063.86,2026-02-10,2026-02-10,Débito automático
F566604,C4923,2025-11,P03,54575.71,2025-12-10,2025-12-10,Débito automático
F569401,C3269,2025-12,P01,31597.16,2026-01-10,,
F584101,C5857,2026-03,P03,59973.9,2026-04-10,2026-04-19,Débito automático
F556082,C2422,2025-09,P02,39014.67,2025-10-10,,
F574148,C3918,2026-01,P02,41288.69,2026-02-10,2026-02-10,Débito automático
F579271,C5062,2026-02,P05,103933.36,2026-03-10,2026-03-10,Débito automático
F575915,C1025,2026-02,P06,129784.25,2026-03-10,2026-03-10,Débito automático
F516909,C5299,2024-11,P04,58767.35,2024-12-10,2024-12-10,Transferencia
F576337,C1516,2026-02,P01,31945.13,2026-03-10,2026-03-12,Débito automático
F556311,C2674,2025-09,P03,52787.78,2025-10-10,2025-10-10,Mercado Pago
F592954,C1458,2026-06,P03,64301.04,2026-07-10,2026-07-10,Mercado Pago
F597366,C1834,2026-07,P05,113194.8,2026-08-10,2026-08-10,Mercado Pago
F570673,C4791,2025-12,P04,82615.58,2026-01-10,,
F503535,C4535,2024-08,P02,29616.29,2024-09-10,2024-09-10,Mercado Pago
F545042,C4101,2025-06,P01,26736.77,2025-07-10,11/07/2025,Efectivo / Sucursal
F536278,C3560,2025-04,P06,112813.17,2025-05-10,2025-05-10,Transferencia
F538489,C1411,2025-05,P04,67393.88,2025-06-10,10/06/2025,Débito automático
F599170,C4156,2026-07,P01,34386.87,2026-08-10,2026-08-16,Débito automático
F572210,C1615,2026-01,P05,104598.62,2026-02-10,2026-02-10,Transferencia
F551170,C1592,2025-08,P02,39374.85,2025-09-10,2025-09-10,Tarjeta
F564643,C2614,2025-11,P02,40152.04,2025-12-10,2025-12-10,Débito automático
F513951,C2254,2024-11,P04,56262.62,2024-12-10,,
F570633,C4742,2025-12,P03,61123.43,2026-01-10,2026-01-10,Débito automático
F588190,C5816,2026-04,P03,65501.88,2026-05-10,2026-05-10,Débito automático
F512786,C1049,2024-11,P05,73490.93,2024-12-10,2024-12-10,Débito automático
F568518,C2247,2025-12,P03,59647.85,2026-01-10,,
F584833,C1665,2026-04,P03,64699.23,2026-05-10,10/05/2026,Efectivo / Sucursal
F549218,C4128,2025-07,P02,3778772.0,2025-08-10,2025-08-14,Débito automático
F563119,C5715,2025-10,P05,97613.1,2025-11-10,2025-11-10,Efectivo / Sucursal
F539441,C2460,2025-05,P03,50375.6,2025-06-10,2025-06-10,Mercado Pago
F540966,C4167,2025-05,P03,50159.54,2025-06-10,2025-06-10,Efectivo / Sucursal
F595643,C4878,2026-06,P02,45587.89,2026-07-10,,
F563453,C1247,2025-11,P02,39471.15,2025-12-10,,
F563535,C1341,2025-11,P04,74802.87,2025-12-10,10/12/2025,Mercado Pago
F531335,C2746,2025-03,P03,46652.39,2025-04-10,2025-04-10,Débito automático
F559530,C1558,2025-10,P02,38736.93,2025-11-10,2025-11-12,Débito automático
F596332,C5764,2026-06,P01,32880.82,2026-07-10,,
F581209,C2340,2026-03,P04,78637.05,2026-04-10,2026-04-10,Débito automático
F534059,C1137,2025-04,P04,71237.95,2025-05-10,2025-05-10,Débito automático
F504805,C1565,2024-09,P01,21937.59,2024-10-10,2024-10-10,Transferencia
F528338,C4065,2025-02,P04,64579.7,2025-03-10,2025-03-15,Transferencia
F554408,C5299,2025-08,P04,75541.01,2025-09-10,,
F535242,C2429,2025-04,P01,26016.12,2025-05-10,2025-05-10,Transferencia
F568147,C1806,2025-12,P02,43289.02,2026-01-10,,
F556637,C3048,2025-09,P03,54917.9,2025-10-10,2025-10-22,Mercado Pago
F530094,C1411,2025-03,P04,66183.35,2025-04-10,10/04/2025,Débito automático
F524395,C4344,2025-01,P05,82947.9,2025-02-10,2025-02-25,Transferencia
F506388,C3160,2024-09,P02,29820.7,2024-10-10,2024-10-10,Mercado Pago
F541130,C4354,2025-05,P06,114552.4,2025-06-10,10/06/2025,Débito automático
F548312,C3086,2025-07,P02,35970.13,2025-08-10,2025-08-10,Efectivo / Sucursal
F598580,C3387,2026-07,P02,45434.15,2026-08-10,2026-08-10,Transferencia
F540453,C3578,2025-05,P03,52172.73,2025-06-10,2025-06-14,Débito automático
F571505,C5762,2025-12,P03,61110.72,2026-01-10,2026-01-24,Débito automático
F516723,C5107,2024-11,P04,60574.63,2024-12-10,2024-12-10,Transferencia
F504187,C5187,2024-08,P03,41801.82,2024-09-10,,
F572583,C2058,2026-01,P02,42927.69,2026-02-10,2026-02-10,Transferencia
F519099,C3201,2024-12,P04,64612.31,2025-01-10,2025-01-10,Efectivo / Sucursal
F545821,C4970,2025-06,P01,25669.45,2025-07-10,2025-07-10,Transferencia
F508175,C4968,2024-09,P05,74263.42,2024-10-10,10/10/2024,Efectivo / Sucursal
F515469,C3820,2024-11,P02,30064.1,2024-12-10,2024-12-10,Débito automático
F599121,C4094,2026-07,P03,64924.58,2026-08-10,2026-08-13,Efectivo / Sucursal
F559054,C1027,2025-10,P04,73049.43,2025-11-10,2025-11-10,Tarjeta
F595936,C5266,2026-06,P03,66068.77,2026-07-10,2026-07-10,Transferencia
F546994,C1604,2025-07,P02,34411.5,2025-08-10,2025-08-10,Mercado Pago
F525061,C5041,2025-01,P06,104765.98,2025-02-10,2025-02-10,Tarjeta
F575159,C5136,2026-01,P01,30743.01,2026-02-10,2026-02-10,Transferencia
F588277,C5911,2026-04,P04,89111.82,2026-05-10,2026-05-12,Débito automático
F546403,C5621,2025-06,P01,25328.82,2025-07-10,2025-07-14,Mercado Pago
F585360,C2316,2026-04,P01,33642.52,2026-05-10,2026-05-10,Efectivo / Sucursal
F523991,C3919,2025-01,P06,100663.77,2025-02-10,,
F506776,C3553,2024-09,P03,43485.15,2024-10-10,2024-10-18,Tarjeta
F585101,C1985,2026-04,P04,89050.4,2026-05-10,2026-05-10,Mercado Pago
F503519,C4519,2024-08,P06,92590.22,2024-09-10,20/09/2024,Tarjeta
F585089,C1970,2026-04,P05,116950.36,2026-05-10,,
F543655,C2531,2025-06,P02,34716.29,2025-07-10,25/07/2025,Transferencia
F556328,C2693,2025-09,P02,37381.85,2025-10-10,,
F564659,C2632,2025-11,P02,38876.66,2025-12-10,10/12/2025,Débito automático
F538542,C1468,2025-05,P01,26893.09,2025-06-10,2025-06-13,Efectivo / Sucursal
F588511,C1072,2026-05,P01,35228.83,2026-06-10,2026-06-10,Débito automático
F549102,C3997,2025-07,P02,36425.97,2025-08-10,2025-08-10,Débito automático
F530531,C1882,2025-03,P01,23641.99,2025-04-10,2025-04-10,Débito automático
F532230,C3716,2025-03,P03,45552.87,2025-04-10,2025-04-10,Débito automático
F508653,C1167,2024-10,P04,58977.58,2024-11-10,2024-11-10,Débito automático
F537316,C4717,2025-04,P02,34949.94,2025-05-10,2025-05-10,Débito automático
F595987,C5337,2026-06,P05,113314.18,2026-07-10,10/07/2026,Débito automático
F500606,C1606,2024-08,P04,57793.26,2024-09-10,2024-09-18,Mercado Pago
F590314,C3303,2026-05,P03,63744.9,2026-06-10,2026-06-22,Tarjeta
F516011,C4377,2024-11,P01,22134.76,2024-12-10,2024-12-10,Efectivo / Sucursal
F584564,C1341,2026-04,P04,89851.18,2026-05-10,2026-05-10,Mercado Pago
F514076,C2381,2024-11,P03,42533.75,2024-12-10,2024-12-10,Débito automático
F527164,C2800,2025-02,P03,45002.26,2025-03-10,2025-03-10,Débito automático
F503464,C4464,2024-08,P03,41531.02,2024-09-10,2024-09-10,Transferencia
F511327,C3893,2024-10,P02,29616.34,2024-11-10,2024-11-10,Débito automático
F561157,C3428,2025-10,P02,36997.31,2025-11-10,2025-11-10,Transferencia
F550424,C5500,2025-07,P02,36836.51,2025-08-10,,
F514854,C3184,2024-11,P03,42236.74,2024-12-10,2024-12-10,Mercado Pago
F512550,C5135,2024-10,P02,28923.86,2024-11-10,2024-11-10,Mercado Pago
F589869,C2748,2026-05,P03,64718.6,2026-06-10,2026-06-10,Débito automático
F513174,C1449,2024-11,P03,41749.19,2024-12-10,2024-12-13,Débito automático
F598522,C3307,2026-07,P04,88493.79,2026-08-10,2026-08-13,Mercado Pago
F558275,C4947,2025-09,P01,28674.33,2025-10-10,,
F592231,C5746,2026-05,P02,46400.48,2026-06-10,,
F582669,C4108,2026-03,P06,128964.06,2026-04-10,2026-04-12,Débito automático
F524056,C3990,2025-01,P01,24313.05,2025-02-10,,
F527634,C3302,2025-02,P02,33341.18,2025-03-10,2025-03-10,Débito automático
F596943,C1307,2026-07,P02,45468.43,2026-08-10,2026-08-10,Débito automático
F563557,C1368,2025-11,P01,28712.24,2025-12-10,2025-12-10,Débito automático
F502905,C3905,2024-08,P02,30446.14,2024-09-10,2024-09-10,Mercado Pago
F545855,C5009,2025-06,P04,70986.27,2025-07-10,14/07/2025,Débito automático
F553750,C4543,2025-08,P02,38827.94,2025-09-10,2025-09-24,Transferencia
F588126,C5744,2026-04,P03,62774.33,2026-05-10,2026-05-23,Mercado Pago
F574923,C4850,2026-01,P04,83258.54,2026-02-10,2026-02-16,Débito automático
F519089,C3190,2024-12,P01,25244.69,2025-01-10,2025-01-10,Débito automático
F511326,C3892,2024-10,P04,58492.52,2024-11-10,2024-11-22,Efectivo / Sucursal
F504889,C1651,2024-09,P05,75333.75,2024-10-10,2024-10-10,Transferencia
F524464,C4418,2025-01,P02,32920.6,2025-02-10,,
F577013,C2334,2026-02,P04,80773.8,2026-03-10,2026-03-10,Débito automático
F577351,C2730,2026-02,P03,57815.83,2026-03-10,2026-03-10,Efectivo / Sucursal
F541285,C4525,2025-05,P02,35708.41,2025-06-10,2025-06-10,Mercado Pago
F592853,C1333,2026-06,P01,33397.31,2026-07-10,2026-07-23,Efectivo / Sucursal
F532381,C3887,2025-03,P01,23834.41,2025-04-10,30/04/2025,Débito automático
F592691,C1132,2026-06,P05,117126.5,2026-07-10,12/07/2026,Tarjeta
F595158,C4245,2026-06,P02,45519.86,2026-07-10,2026-07-17,Efectivo / Sucursal
F532560,C4083,2025-03,P04,63007.81,2025-04-10,2025-04-10,Mercado Pago
F503865,C4865,2024-08,P03,41383.09,2024-09-10,2024-09-12,Efectivo / Sucursal
F532268,C3758,2025-03,P01,23939.94,2025-04-10,2025-04-10,Débito automático
F522714,C2567,2025-01,P04,63160.43,2025-02-10,2025-02-10,Efectivo / Sucursal
F575650,C5720,2026-01,P03,60038.83,2026-02-10,,
F547783,C2496,2025-07,P03,50680.23,2025-08-10,10/08/2025,Débito automático
F508128,C4920,2024-09,P01,22098.99,2024-10-10,,
F508209,C5002,2024-09,P01,22418.37,2024-10-10,2024-10-10,Tarjeta
F565551,C3677,2025-11,P02,38888.85,2025-12-10,2025-12-10,Débito automático
F598395,C3142,2026-07,P02,46427.45,2026-08-10,10/08/2026,Débito automático
F597585,C2111,2026-07,P02,46373.35,2026-08-10,,
F510723,C3273,2024-10,P01,22416.74,2024-11-10,,
F590792,C3914,2026-05,P04,88427.05,2026-06-10,,
F565151,C3209,2025-11,P03,54461.53,2025-12-10,2025-12-13,Transferencia
F539709,C2752,2025-05,P01,26321.71,2025-06-10,2025-06-12,Débito automático
F593130,C1681,2026-06,P01,32359.67,2026-07-10,2026-07-13,Débito automático
F505335,C2100,2024-09,P02,29412.99,2024-10-10,10/10/2024,Efectivo / Sucursal
F527842,C3525,2025-02,P03,45262.92,2025-03-10,2025-03-10,Mercado Pago
F579754,C5656,2026-02,P02,42884.71,2026-03-10,2026-03-14,Débito automático
F544697,C3697,2025-06,P02,35494.2,2025-07-10,2025-07-10,Débito automático
F535229,C2415,2025-04,P01,26508.65,2025-05-10,,
F549870,C4862,2025-07,P06,112751.29,2025-08-10,10/08/2025,Débito automático
F574071,C3820,2026-01,P02,42026.04,2026-02-10,2026-02-17,Mercado Pago
F502215,C3215,2024-08,P01,22088.28,2024-09-10,17/09/2024,Mercado Pago
F545319,C4413,2025-06,P04,69360.62,2025-07-10,,
F580953,C2020,2026-03,P02,41789.75,2026-04-10,2026-04-11,Efectivo / Sucursal
F583604,C5269,2026-03,P03,59631.1,2026-04-10,2026-04-23,Efectivo / Sucursal
F573655,C3321,2026-01,P03,60812.58,2026-02-10,10/02/2026,Efectivo / Sucursal
F519607,C3730,2024-12,P02,33169.16,2025-01-10,,
F510706,C3256,2024-10,P06,94407.64,2024-11-10,2024-11-10,Efectivo / Sucursal
F535018,C2186,2025-04,P01,26027.18,2025-05-10,2025-05-10,Efectivo / Sucursal
F543407,C2258,2025-06,P02,34962.93,2025-07-10,2025-07-10,Transferencia
F546073,C5255,2025-06,P02,35143.2,2025-07-10,2025-07-10,Débito automático
F572373,C1807,2026-01,P03,59042.27,2026-02-10,2026-02-10,Débito automático
F573722,C3400,2026-01,P04,79544.48,2026-02-10,2026-02-10,Débito automático
F533470,C5061,2025-03,P02,32836.49,2025-04-10,2025-04-10,Efectivo / Sucursal
F566612,C4932,2025-11,P01,27241.87,2025-12-10,10/12/2025,Débito automático
F597595,C2121,2026-07,P06,148973.43,2026-08-10,2026-08-13,Mercado Pago
F503857,C4857,2024-08,P05,75736.31,2024-09-10,2024-09-10,Débito automático
F511630,C4201,2024-10,P01,23036.8,2024-11-10,2024-11-10,Débito automático
F524697,C4658,2025-01,P04,62064.61,2025-02-10,2025-02-10,Mercado Pago
F513824,C2120,2024-11,P03,42581.58,2024-12-10,2024-12-20,Débito automático
F538149,C1040,2025-05,P03,48732.86,2025-06-10,2025-06-18,Efectivo / Sucursal
F510989,C3547,2024-10,P05,77690.4,2024-11-10,2024-11-10,Débito automático
F570515,C4606,2025-12,P02,42122.54,2026-01-10,2026-01-10,Débito automático
F576891,C2185,2026-02,P02,41845.85,2026-03-10,2026-04-03,Mercado Pago
F500101,C1101,2024-08,P02,30226.58,2024-09-10,2024-09-10,Transferencia
F598610,C3426,2026-07,P04,89599.39,2026-08-10,2026-08-10,Transferencia
F547996,C2728,2025-07,P05,89710.33,2025-08-10,10/08/2025,Débito automático
F538920,C1881,2025-05,P02,35660.92,2025-06-10,2025-06-10,Transferencia
F523839,C3753,2025-01,P02,32330.8,2025-02-10,2025-02-10,Débito automático
F564053,C1935,2025-11,P05,96195.05,2025-12-10,2025-12-20,Mercado Pago
F505404,C2169,2024-09,P04,57834.68,2024-10-10,2024-10-21,Débito automático
F588588,C1169,2026-05,P02,46439.03,2026-06-10,2026-06-16,Transferencia
F540495,C3623,2025-05,P02,36294.62,2025-06-10,2025-06-10,Efectivo / Sucursal
F516397,C4770,2024-11,P06,94864.32,2024-12-10,,
F519639,C3765,2024-12,P04,62652.8,2025-01-10,10/01/2025,Débito automático
F558953,C5721,2025-09,P02,37405.5,2025-10-10,18/10/2025,Mercado Pago
F533153,C4717,2025-03,P02,33767.58,2025-04-10,2025-04-10,Débito automático
F533436,C5023,2025-03,P01,24456.88,2025-04-10,18/04/2025,Mercado Pago
F550487,C5565,2025-07,P04,69324.34,2025-08-10,2025-08-13,Débito automático
F590930,C4084,2026-05,P03,64644.69,2026-06-10,2026-06-10,Mercado Pago
F528535,C4273,2025-02,P01,23899.92,2025-03-10,2025-03-17,Débito automático
F553078,C3756,2025-08,P01,28592.57,2025-09-10,10/09/2025,Mercado Pago
F523104,C2973,2025-01,P02,32074.72,2025-02-10,2025-02-10,Transferencia
F570161,C4177,2025-12,P02,40488.6,2026-01-10,16/01/2026,Transferencia
F595086,C4156,2026-06,P01,34639.32,2026-07-10,2026-07-14,Débito automático
F595090,C4160,2026-06,P02,44499.19,2026-07-10,2026-07-11,Efectivo / Sucursal
F525580,C1118,2025-02,P04,63584.48,2025-03-10,2025-03-10,Transferencia
F524718,C4679,2025-01,P05,81817.43,2025-02-10,,
F580879,C1931,2026-03,P02,42565.85,2026-04-10,2026-04-10,Tarjeta
F511680,C4251,2024-10,P01,21647.96,2024-11-10,2024-11-10,Mercado Pago
F565108,C3155,2025-11,P03,54450.68,2025-12-10,10/12/2025,Débito automático
F534735,C1871,2025-04,P02,35314.77,2025-05-10,10/05/2025,Efectivo / Sucursal
F538390,C1302,2025-05,P06,111971.09,2025-06-10,2025-06-10,Efectivo / Sucursal
F592759,C1218,2026-06,P06,143470.87,2026-07-10,,
F578529,C4156,2026-02,P01,31578.29,2026-03-10,2026-03-10,Mercado Pago
F517429,C1464,2024-12,P02,32121.97,2025-01-10,10/01/2025,Mercado Pago
F584305,C1029,2026-04,P03,63825.76,2026-05-10,2026-05-15,Débito automático
F510869,C3422,2024-10,P04,57422.76,2024-11-10,2024-11-10,Débito automático
F553410,C4150,2025-08,P02,38789.11,2025-09-10,2025-09-10,Débito automático
F552215,C2774,2025-08,P02,39087.06,2025-09-10,,
F503063,C4063,2024-08,P02,29495.46,2024-09-10,2024-09-10,Débito automático
F518044,C2106,2024-12,P06,105010.47,2025-01-10,10/01/2025,Transferencia
F519887,C4032,2024-12,P01,23676.98,2025-01-10,,
F539442,C2461,2025-05,P03,49728.64,2025-06-10,2025-06-12,Transferencia
F595200,C4301,2026-06,P01,34594.84,2026-07-10,,
F568724,C2488,2025-12,P02,41782.47,2026-01-10,10/01/2026,Débito automático
F530071,C1386,2025-03,P05,81476.29,2025-04-10,2025-04-10,Mercado Pago
F580558,C1543,2026-03,P06,132396.38,2026-04-10,2026-04-10,Efectivo / Sucursal
F549230,C4144,2025-07,P01,26540.59,2025-08-10,2025-08-10,Mercado Pago
F548420,C3206,2025-07,P01,25892.84,2025-08-10,2025-08-10,Transferencia
F512229,C4809,2024-10,P02,30183.24,2024-11-10,,
F512966,C1233,2024-11,P03,40911.0,2024-12-10,2024-12-10,Mercado Pago
F546940,C1545,2025-07,P04,68060.51,2025-08-10,2025-08-10,Débito automático
F569831,C3781,2025-12,P06,133196.66,2026-01-10,2026-01-10,Débito automático
F569402,C3270,2025-12,P01,30891.36,2026-01-10,2026-01-11,Débito automático
F563830,C1678,2025-11,P01,28195.95,2025-12-10,10/12/2025,Débito automático
F532338,C3838,2025-03,P02,32733.72,2025-04-10,2025-04-10,Débito automático
F509630,C2160,2024-10,P04,57274.4,2024-11-10,2024-11-11,Transferencia
F576343,C1523,2026-02,P02,43514.4,2026-03-10,,
F560735,C2939,2025-10,P04,76722.37,2025-11-10,,
F583168,C4731,2026-03,P04,80976.62,2026-04-10,2026-04-15,Efectivo / Sucursal
F567501,C1068,2025-12,P01,30283.87,2026-01-10,,
F570939,C5106,2025-12,P06,138173.74,2026-01-10,2026-01-10,Efectivo / Sucursal
F598101,C2773,2026-07,P02,46037.94,2026-08-10,2026-08-10,Efectivo / Sucursal
F587305,C4729,2026-04,P04,89266.08,2026-05-10,2026-05-14,Mercado Pago
F563390,C1178,2025-11,P02,38498.19,2025-12-10,2025-12-10,Débito automático
F537215,C4608,2025-04,P06,108984.11,2025-05-10,2025-05-17,Débito automático
F509157,C1679,2024-10,P02,28747.08,2024-11-10,,
F548644,C3462,2025-07,P01,26458.99,2025-08-10,2025-08-22,Transferencia
F599191,C4178,2026-07,P01,33522.06,2026-08-10,2026-08-10,Transferencia
F501691,C2691,2024-08,P02,30068.14,2024-09-10,10/09/2024,Efectivo / Sucursal
F574399,C4218,2026-01,P03,59791.39,2026-02-10,2026-02-13,Efectivo / Sucursal
F588351,C5989,2026-04,P01,33946.7,2026-05-10,10/05/2026,Transferencia
F550582,C5660,2025-07,P06,112088.43,2025-08-10,2025-08-10,Débito automático
F535410,C2606,2025-04,P01,25154.57,2025-05-10,2025-05-10,Efectivo / Sucursal
F598090,C2758,2026-07,P06,149669.45,2026-08-10,10/08/2026,Tarjeta
F511632,C4203,2024-10,P02,30420.07,2024-11-10,2024-11-10,Mercado Pago
F588283,C5917,2026-04,P02,45681.17,2026-05-10,11/05/2026,Débito automático
F502064,C3064,2024-08,P04,59256.02,2024-09-10,2024-09-10,Débito automático
F516551,C4929,2024-11,P03,42515.04,2024-12-10,,
F581092,C2197,2026-03,P01,31118.61,2026-04-10,2026-04-10,Efectivo / Sucursal
F574608,C4473,2026-01,P01,30730.45,2026-02-10,2026-02-10,Débito automático
F519585,C3707,2024-12,P02,32283.02,2025-01-10,2025-01-21,Transferencia
F597131,C1538,2026-07,P01,33869.1,2026-08-10,,
F585388,C2349,2026-04,P01,33946.46,2026-05-10,2026-05-17,Débito automático
F509974,C2512,2024-10,P01,21496.3,2024-11-10,16/11/2024,Mercado Pago
F541768,C5065,2025-05,P02,35766.08,2025-06-10,2025-06-10,Efectivo / Sucursal
F562310,C4781,2025-10,P02,38956.37,2025-11-10,2025-11-18,Transferencia
F512406,C4991,2024-10,P02,30287.56,2024-11-10,2024-11-10,Transferencia
F590286,C3268,2026-05,P01,33326.28,2026-06-10,2026-06-10,Efectivo / Sucursal
F540274,C3376,2025-05,P01,26173.62,2025-06-10,2025-06-10,Transferencia
F523878,C3796,2025-01,P02,32297.94,2025-02-10,2025-02-12,Débito automático
F524270,C4213,2025-01,P04,64035.66,2025-02-10,2025-02-10,Débito automático
F516638,C5020,2024-11,P05,75383.6,2024-12-10,2024-12-10,Efectivo / Sucursal
F581350,C2511,2026-03,P05,109226.89,2026-04-10,2026-04-10,Débito automático
F523116,C2988,2025-01,P01,23783.12,2025-02-10,2025-02-10,Transferencia
F575378,C5410,2026-01,P03,59746.86,2026-02-10,,
F582739,C4190,2026-03,P02,43286.25,2026-04-10,2026-04-10,Efectivo / Sucursal
F574502,C4345,2026-01,P02,42157.26,2026-02-10,2026-02-10,Débito automático
F577353,C2732,2026-02,P06,131844.91,2026-03-10,10/03/2026,Mercado Pago
F597876,C2493,2026-07,P03,65654.58,2026-08-10,,
F588329,C5967,2026-04,P02,45426.94,2026-05-10,2026-05-10,Transferencia
F595424,C4605,2026-06,P03,64536.72,2026-07-10,10/07/2026,Transferencia
F531709,C3148,2025-03,P03,46083.9,2025-04-10,,
F557149,C3634,2025-09,P02,38609.24,2025-10-10,2025-10-10,Débito automático
F580530,C1513,2026-03,P02,43161.8,2026-04-10,2026-04-17,Tarjeta
F544184,C3118,2025-06,P06,111674.66,2025-07-10,2025-07-10,Débito automático
F584493,C1257,2026-04,P01,34522.07,2026-05-10,19/05/2026,Transferencia
F576097,C1237,2026-02,P02,42412.36,2026-03-10,,
F562877,C5454,2025-10,P04,74623.41,2025-11-10,2025-11-10,Débito automático
F573466,C3099,2026-01,P01,31035.45,2026-02-10,2026-02-10,Efectivo / Sucursal
F564547,C2514,2025-11,P05,97383.19,2025-12-10,,
F502479,C3479,2024-08,P06,96539.14,2024-09-10,2024-09-10,Mercado Pago
F506640,C3415,2024-09,P01,21916.33,2024-10-10,2024-10-10,Débito automático
F556715,C3136,2025-09,P02,39071.31,2025-10-10,2025-10-10,Efectivo / Sucursal
F571601,C5863,2025-12,P03,59576.55,2026-01-10,2026-01-10,Débito automático
F518408,C2487,2024-12,P03,44312.82,2025-01-10,2025-01-10,Mercado Pago
F594545,C3466,2026-06,P04,90436.93,2026-07-10,2026-07-11,Débito automático
F534162,C1250,2025-04,P03,48330.78,2025-05-10,2025-05-10,Transferencia
F568496,C2219,2025-12,P03,58262.49,2026-01-10,2026-01-10,Débito automático
F597822,C2426,2026-07,P01,32925.33,2026-08-10,10/08/2026,Débito automático
F560446,C2608,2025-10,P05,98209.3,2025-11-10,10/11/2025,Débito automático
F503927,C4927,2024-08,P06,97401.56,2024-09-10,2024-09-10,Débito automático
F541207,C4441,2025-05,P01,26383.5,2025-06-10,2025-06-10,Transferencia
F587109,C4474,2026-04,P03,64368.4,2026-05-10,2026-05-10,Transferencia
F574424,C4249,2026-01,P05,105548.3,2026-02-10,,
F581744,C2980,2026-03,P04,82662.97,2026-04-10,2026-04-10,Transferencia
F537730,C5170,2025-04,P02,36820.84,2025-05-10,2025-05-15,Débito automático
F546974,C1582,2025-07,P06,111903.08,2025-08-10,2025-08-10,Efectivo / Sucursal
F557466,C4017,2025-09,P01,28485.78,2025-10-10,2025-10-12,Transferencia
F546815,C1409,2025-07,P02,36745.89,2025-08-10,,
F508281,C5074,2024-09,P02,30852.98,2024-10-10,2024-10-10,Transferencia
F564844,C2848,2025-11,P01,28066.77,2025-12-10,2025-12-17,Débito automático
F543035,C1835,2025-06,P03,51379.52,2025-07-10,2025-07-14,Débito automático
F548555,C3359,2025-07,P03,49470.84,2025-08-10,2025-08-10,Tarjeta
F526851,C2472,2025-02,P04,62907.35,2025-03-10,12/03/2025,Débito automático
