id_ticket,id_cliente,fecha_apertura,fecha_cierre,categoria,canal,prioridad,satisfaccion
T918232,C2027,2025-10-05 11:00:00,2025-10-05 16:45:10,Sin conexión,WhatsApp,Alta,
T930544,C3021,2026-07-06 11:00:00,2026-07-09 02:12:24,Consulta comercial,Sucursal,Baja,1.0
T917719,C4743,2025-09-09 10:00:00,2025-09-10 14:45:55,Conexión lenta / intermitencia,WhatsApp,Media,4.0
T926014,C3091,2026-03-18 19:00:00,2026-03-19 08:17:59,Cambio de plan,WhatsApp,Baja,5.0
T929210,C1965,2026-06-24 10:00:00,2026-06-24 14:57:37,Conexión lenta / intermitencia,WhatsApp,Alta,5.0
T906998,C2353,2025-01-22 09:00:00,2025-01-22 22:39:38,Sin conexión,WhatsApp,Media,
T930087,C6092,2026-06-22 09:00:00,2026-06-26 04:16:36,Cambio de plan,Portal web,Baja,1.0
T900707,C3608,2024-08-06 12:00:00,2024-08-07 09:43:27,Instalación,Sucursal,Media,5.0
T903492,C1251,2024-11-25 20:00:00,2024-11-27 02:48:45,Sin conexión,Portal web,Baja,4.0
T915340,C4275,2025-07-10 09:00:00,2025-07-14 12:02:48,Sin conexión,Telefónico,Baja,1.0
T904574,C5231,2024-11-26 12:00:00,2024-11-27 00:39:36,WiFi / equipos,Telefónico,Media,5.0
T913248,C5026,2025-05-26 11:00:00,2025-05-27 08:57:55,Conexión lenta / intermitencia,Telefónico,Media,
T915824,C1625,2025-08-16 20:00:00,2025-08-17 16:25:50,Sin conexión,Telefónico,Media,5.0
T925965,C2860,2026-03-14 10:00:00,2026-03-14 12:36:18,Sin conexión,Telefónico,Alta,5.0
T907055,C2472,2025-01-20 13:00:00,2025-01-22 02:32:42,Facturación,Telefónico,Baja,
T905581,C3341,2024-12-04 10:00:00,2024-12-04 15:11:51,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T903152,C4262,2024-10-15 18:00:00,2024-10-16 01:55:46,Sin conexión,Sucursal,Media,
T906618,C1448,2025-01-10 11:00:00,2025-01-13 06:28:21,Conexión lenta / intermitencia,Telefónico,Baja,1.0
T930340,C2090,2026-07-11 16:00:00,,Instalación,WhatsApp,Baja,
T911992,C4247,2025-04-23 19:00:00,2025-04-24 12:13:42,Conexión lenta / intermitencia,Telefónico,Media,4.0
T904023,C3122,2024-11-05 08:00:00,2024-11-05 18:43:43,WiFi / equipos,Telefónico,Media,
T924100,C1750,2026-02-17 13:00:00,2026-02-19 22:23:38,Cambio de plan,WhatsApp,Media,
T902608,C2228,2024-10-14 16:00:00,2024-10-16 13:18:10,Instalación,Email,Baja,4.0
T921672,C5032,2025-12-24 10:00:00,2025-12-25 20:22:05,WiFi / equipos,Portal web,Alta,
T911631,C2735,2025-04-07 14:00:00,2025-04-07 18:08:22,Facturación,WhatsApp,Media,
T909119,C3428,2025-02-15 15:00:00,2025-02-19 01:33:03,Sin conexión,Telefónico,Baja,
T909183,C3595,2025-02-24 15:00:00,2025-02-26 11:23:20,Corte programado,WhatsApp,Media,4.0
T902430,C1568,2024-10-11 13:00:00,2024-10-11 21:47:04,Sin conexión,Sucursal,Media,
T916631,C5079,2025-08-08 16:00:00,2025-08-09 16:49:17,Sin conexión,Telefónico,Baja,
T903816,C2403,2024-11-05 13:00:00,2024-11-06 02:28:12,Consulta comercial,WhatsApp,Media,
T928244,C2833,2026-05-26 16:00:00,2026-05-26 19:19:52,Sin conexión,Portal web,Alta,
T928033,C1872,2026-05-28 15:00:00,2026-05-29 20:25:53,Conexión lenta / intermitencia,Telefónico,Baja,
T918647,C3747,2025-10-16 11:00:00,2025-10-16 22:39:32,Facturación,WhatsApp,Alta,5.0
T900836,C4078,2024-08-31 19:00:00,2024-09-01 03:41:05,Conexión lenta / intermitencia,Telefónico,Media,5.0
T913257,C5062,2025-05-23 14:00:00,2025-05-24 13:40:21,Sin conexión,WhatsApp,Alta,4.0
T925602,C1195,2026-03-22 20:00:00,2026-03-23 21:39:34,Conexión lenta / intermitencia,Telefónico,Baja,5.0
T908625,C2175,2025-02-04 19:00:00,2025-02-05 16:06:53,WiFi / equipos,Telefónico,Media,
T901174,C1162,2024-09-10 09:00:00,2024-09-10 15:00:49,Facturación,Sucursal,Media,5.0
T926704,C1046,2026-04-17 13:00:00,2026-04-18 16:05:16,Conexión lenta / intermitencia,Telefónico,Baja,
T908103,C5214,2025-01-24 13:00:00,2025-02-04 04:32:59,Consulta comercial,Telefónico,Baja,
T916118,C2913,2025-08-05 08:00:00,2025-08-05 22:22:30,WiFi / equipos,Sucursal,Media,
T921674,C5035,2025-12-01 18:00:00,2025-12-02 15:29:45,Conexión lenta / intermitencia,Telefónico,Media,
T908099,C5201,2025-01-19 16:00:00,2025-01-20 14:01:33,WiFi / equipos,Telefónico,Baja,5.0
T904952,C1861,2024-12-02 10:00:00,2024-12-02 23:04:06,Conexión lenta / intermitencia,Telefónico,Media,5.0
T915195,C3648,2025-07-27 19:00:00,2025-07-30 01:52:43,Conexión lenta / intermitencia,Sucursal,Baja,
T916635,C5091,2025-08-18 15:00:00,2025-08-19 13:01:30,Conexión lenta / intermitencia,WhatsApp,Alta,5.0
T929282,C2340,2026-06-02 11:00:00,2026-06-03 21:25:27,Corte programado,Telefónico,Media,3.0
T931006,C5260,2026-07-16 16:00:00,2026-07-17 15:59:47,Consulta comercial,Telefónico,Media,
T919178,C1041,2025-11-03 11:00:00,2025-11-04 01:40:12,Sin conexión,Portal web,Media,5.0
T930041,C5930,2026-06-26 19:00:00,2026-06-28 12:22:53,WiFi / equipos,Portal web,Media,
T907796,C4408,2025-01-30 13:00:00,2025-01-31 04:14:39,Sin conexión,WhatsApp,Alta,
T928969,C6040,2026-05-26 20:00:00,2026-05-28 13:25:41,Corte programado,Telefónico,Baja,
T903408,C5312,2024-10-26 16:00:00,2024-10-30 14:37:32,WiFi / equipos,Telefónico,Baja,
T924003,C1524,2026-02-21 10:00:00,2026-02-23 08:58:36,Facturación,WhatsApp,Baja,
T915785,C1476,2025-08-12 18:00:00,2025-08-14 13:43:22,Sin conexión,Sucursal,Baja,
T908964,C3000,2025-02-11 14:00:00,2025-02-12 09:12:32,Sin conexión,Telefónico,Media,3.0
T901998,C4235,2024-09-21 17:00:00,2024-09-22 07:11:30,WiFi / equipos,Telefónico,Media,
T926306,C4405,2026-03-14 10:00:00,2026-03-15 18:08:35,Conexión lenta / intermitencia,Sucursal,Baja,4.0
T930982,C5105,2026-07-18 12:00:00,,Sin conexión,Portal web,Baja,
T926192,C3857,2026-03-22 14:00:00,2026-03-24 15:59:25,Sin conexión,Telefónico,Baja,3.0
T905630,C3461,2024-12-04 13:00:00,2024-12-05 00:26:36,Facturación,Telefónico,Media,
T904003,C3052,2024-11-04 19:00:00,2024-11-05 05:30:47,WiFi / equipos,WhatsApp,Alta,
T925404,C5605,2026-02-20 14:00:00,2026-02-23 01:21:32,Corte programado,WhatsApp,Baja,1.0
T904754,C1382,2024-12-07 10:00:00,2024-12-12 15:19:25,Cambio de plan,Telefónico,Baja,1.0
T929789,C4790,2026-06-07 18:00:00,2026-06-08 08:58:53,Consulta comercial,WhatsApp,Media,4.0
T916957,C1677,2025-09-25 12:00:00,2025-09-25 15:40:58,Sin conexión,Sucursal,Alta,3.0
T920581,C1850,2025-12-01 11:00:00,2025-12-06 07:15:20,Facturación,Portal web,Baja,1.0
T903682,C1940,2024-11-22 14:00:00,2024-11-23 15:41:32,WiFi / equipos,Telefónico,Media,99.0
T919404,C2154,2025-11-09 19:00:00,2025-11-12 13:07:29,Cambio de plan,Sucursal,Baja,2.0
T920695,C2203,2025-12-17 17:00:00,2025-12-21 00:30:43,Sin conexión,Telefónico,Media,3.0
T907449,C3480,2025-01-10 08:00:00,2025-01-11 13:53:04,Conexión lenta / intermitencia,WhatsApp,Media,
T923051,C3796,2026-01-29 15:00:00,2026-01-30 23:11:28,Conexión lenta / intermitencia,WhatsApp,Media,
T913136,C4495,2025-05-19 15:00:00,2025-05-20 23:04:41,WiFi / equipos,Sucursal,Media,
T903986,C3021,2024-11-24 08:00:00,2024-11-25 04:44:46,Sin conexión,Telefónico,Media,5.0
T928422,C3578,2026-05-14 14:00:00,2026-05-15 18:48:26,Conexión lenta / intermitencia,WhatsApp,Baja,
T909206,C3643,2025-02-07 10:00:00,2025-02-10 12:05:09,Conexión lenta / intermitencia,Portal web,Media,
T923983,C1461,2026-02-11 16:00:00,2026-02-12 08:34:24,Sin conexión,Telefónico,Baja,5.0
T918954,C5047,2025-10-20 12:00:00,2025-10-24 10:33:04,Facturación,Telefónico,Baja,2.0
T926522,C5399,2026-03-15 17:00:00,2026-03-16 19:22:56,Facturación,Telefónico,Media,4.0
T904278,C4039,2024-11-28 13:00:00,2024-11-29 12:15:50,WiFi / equipos,Email,Media,
T903667,C1875,2024-11-20 14:00:00,2024-11-21 03:27:05,Consulta comercial,Telefónico,Media,5.0
T908413,C1604,2025-02-18 18:00:00,2025-02-22 11:11:24,Cambio de plan,Telefónico,Media,2.0
T922277,C1721,2026-01-28 08:00:00,2026-01-30 15:24:11,Conexión lenta / intermitencia,Sucursal,Media,3.0
T918831,C4479,2025-10-15 15:00:00,2025-10-16 03:26:52,Conexión lenta / intermitencia,WhatsApp,Media,4.0
T922834,C3177,2026-01-24 12:00:00,2026-01-25 01:52:18,Conexión lenta / intermitencia,Portal web,Media,3.0
T906521,C1238,2025-01-19 13:00:00,2025-01-21 21:50:47,Instalación,Telefónico,Baja,
T928749,C5157,2026-05-14 12:00:00,2026-05-15 05:51:09,Conexión lenta / intermitencia,Telefónico,Media,5.0
T919557,C2770,2025-11-28 16:00:00,2025-11-29 04:25:56,WiFi / equipos,Sucursal,Media,5.0
T917608,C4161,2025-09-20 08:00:00,2025-09-20 12:21:27,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T915465,C4766,2025-07-01 16:00:00,2025-07-02 06:25:02,Consulta comercial,Telefónico,Media,
T911832,C3566,2025-04-18 08:00:00,2025-04-18 16:19:21,Facturación,Telefónico,Alta,5.0
T916929,C1557,2025-09-23 11:00:00,2025-09-25 01:27:33,Sin conexión,Telefónico,Media,5.0
T901205,C1281,2024-09-20 08:00:00,2024-09-21 17:11:52,Consulta comercial,Telefónico,Media,
T902884,C3244,2024-10-20 20:00:00,2024-10-20 23:59:10,Corte programado,Sucursal,Media,5.0
T908614,C2142,2025-02-25 10:00:00,2025-02-25 20:39:59,WiFi / equipos,WhatsApp,Media,5.0
T909258,C3803,2025-02-27 20:00:00,2025-02-28 07:35:39,Sin conexión,Telefónico,Media,3.0
T907243,C2973,2025-01-15 11:00:00,2025-01-17 07:22:56,Consulta comercial,WhatsApp,Media,
T902638,C2340,2024-10-30 12:00:00,2024-11-02 17:06:29,WiFi / equipos,WhatsApp,Baja,1.0
T923193,C4233,2026-01-23 17:00:00,2026-01-25 16:00:26,Instalación,WhatsApp,Media,5.0
T928599,C4463,2026-05-22 09:00:00,2026-05-22 16:49:20,Conexión lenta / intermitencia,Portal web,Alta,5.0
T919050,C5376,2025-10-03 10:00:00,2025-10-03 14:59:24,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T918253,C2099,2025-10-31 18:00:00,2025-10-31 23:02:40,Conexión lenta / intermitencia,WhatsApp,Alta,4.0
T929230,C2056,2026-06-09 19:00:00,2026-06-13 23:42:58,Cambio de plan,Telefónico,Baja,1.0
T900878,C4213,2024-08-19 16:00:00,2024-08-21 23:57:20,Sin conexión,WhatsApp,Baja,3.0
T930943,C4904,2026-07-24 16:00:00,2026-07-25 12:14:50,Consulta comercial,Sucursal,Media,5.0
T904380,C4524,2024-11-10 20:00:00,2024-11-12 20:12:56,Cambio de plan,Telefónico,Baja,3.0
T911958,C4097,2025-04-05 13:00:00,2025-04-06 02:43:40,Conexión lenta / intermitencia,WhatsApp,Media,
T926533,C5453,2026-03-16 13:00:00,2026-03-17 19:01:09,Sin conexión,Telefónico,Media,
T903909,C2734,2024-11-30 20:00:00,2024-12-02 06:09:04,Consulta comercial,Telefónico,Media,4.0
T910764,C3993,2025-03-28 08:00:00,2025-03-28 21:52:43,Sin conexión,WhatsApp,Media,3.0
T907689,C4119,2025-01-03 16:00:00,2025-01-06 10:13:23,WiFi / equipos,WhatsApp,Baja,2.0
T929144,C1659,2026-06-13 10:00:00,2026-06-14 03:07:58,Conexión lenta / intermitencia,Portal web,Media,4.0
T920837,C2610,2025-12-19 11:00:00,2025-12-21 17:42:06,Sin conexión,Sucursal,Baja,
T908076,C5149,2025-01-03 08:00:00,2025-01-04 21:52:08,Conexión lenta / intermitencia,Telefónico,Media,
T914636,C1244,2025-07-04 10:00:00,2025-07-04 19:27:07,Conexión lenta / intermitencia,Email,Alta,
T913162,C4622,2025-05-17 16:00:00,2025-05-20 11:41:32,WiFi / equipos,Telefónico,Media,
T906480,C1121,2025-01-19 10:00:00,2025-01-22 05:45:40,Instalación,Telefónico,Baja,2.0
T904712,C1262,2024-12-13 08:00:00,2024-12-14 22:23:59,Sin conexión,Telefónico,Media,4.0
T922828,C3160,2026-01-08 11:00:00,2026-01-09 03:29:02,Conexión lenta / intermitencia,Portal web,Alta,4.0
T912477,C1725,2025-05-03 20:00:00,2025-05-04 03:41:22,Conexión lenta / intermitencia,WhatsApp,Alta,5.0
T900990,C4629,2024-08-14 08:00:00,2024-08-22 12:29:00,Instalación,Email,Baja,1.0
T902683,C2530,2024-10-01 08:00:00,2024-10-04 04:18:58,Facturación,WhatsApp,Baja,
T921143,C3485,2025-12-19 15:00:00,2025-12-20 23:12:00,Sin conexión,WhatsApp,Media,
T918893,C4751,2025-10-03 14:00:00,2025-10-05 00:37:31,Instalación,Sucursal,Baja,3.0
T909703,C4850,2025-02-23 11:00:00,2025-02-25 01:06:27,WiFi / equipos,Telefónico,Media,3.0
T920699,C2209,2025-12-22 12:00:00,2025-12-25 06:32:57,Facturación,Sucursal,Baja,1.0
T917393,C3369,2025-09-27 10:00:00,2025-09-27 22:35:56,Conexión lenta / intermitencia,Sucursal,Media,5.0
T923573,C5323,2026-01-04 11:00:00,2026-01-05 05:06:37,Sin conexión,Telefónico,Media,
T921741,C5217,2025-12-28 17:00:00,2025-12-31 06:34:48,Sin conexión,Telefónico,Baja,2.0
T922357,C1926,2026-01-08 15:00:00,2026-01-12 22:20:22,Consulta comercial,WhatsApp,Baja,
T920119,C5302,2025-11-09 09:00:00,2025-11-09 13:36:27,Corte programado,WhatsApp,Alta,4.0
T926564,C5608,2026-03-22 08:00:00,2026-03-23 05:41:14,Facturación,Telefónico,Media,4.0
T911197,C1007,2025-04-30 19:00:00,2025-05-01 07:41:05,Facturación,Telefónico,Media,4.0
T907788,C4391,2025-01-16 12:00:00,2025-01-19 03:14:12,Instalación,WhatsApp,Baja,2.0
T922539,C2414,2026-01-02 16:00:00,2026-01-03 08:35:26,Consulta comercial,Telefónico,Media,
T918261,C2152,2025-10-24 20:00:00,2025-10-29 03:39:03,Facturación,WhatsApp,Baja,
T916100,C2854,2025-08-13 15:00:00,2025-08-14 18:44:56,Sin conexión,Telefónico,Media,
T903824,C2423,2024-11-04 12:00:00,2024-11-07 20:04:00,Instalación,WhatsApp,Baja,2.0
T921647,C4940,2025-12-18 14:00:00,2025-12-21 18:59:51,Facturación,Portal web,Baja,2.0
T908447,C1707,2025-02-12 12:00:00,2025-02-12 21:16:06,Instalación,Telefónico,Alta,
T924093,C1733,2026-02-10 10:00:00,2026-02-11 09:21:47,Cambio de plan,Telefónico,Media,
T905160,C2384,2024-12-27 09:00:00,2024-12-31 02:59:35,Facturación,Sucursal,Baja,2.0
T928482,C3871,2026-05-31 14:00:00,2026-06-02 15:12:08,Sin conexión,Telefónico,Media,
T917144,C2452,2025-09-08 17:00:00,2025-09-09 11:21:32,Conexión lenta / intermitencia,WhatsApp,Media,5.0
T921866,C5566,2025-12-22 17:00:00,2025-12-28 02:06:17,Sin conexión,Portal web,Baja,
T900655,C3356,2024-08-15 16:00:00,2024-08-16 17:33:59,WiFi / equipos,WhatsApp,Baja,3.0
T905813,C3903,2024-12-10 17:00:00,2024-12-12 06:51:36,Cambio de plan,WhatsApp,Alta,4.0
T921673,C5034,2025-12-05 18:00:00,2025-12-07 05:52:06,WiFi / equipos,WhatsApp,Media,3.0
T902893,C3265,2024-10-29 14:00:00,2024-10-31 05:49:55,Corte programado,Telefónico,Baja,3.0
T916180,C3160,2025-08-17 11:00:00,2025-08-18 12:50:40,Conexión lenta / intermitencia,Telefónico,Media,5.0
T929290,C2415,2026-06-14 09:00:00,2026-06-15 15:58:25,WiFi / equipos,Email,Media,4.0
T905637,C3476,2024-12-12 10:00:00,2024-12-15 23:03:19,Sin conexión,Telefónico,Baja,2.0
T909613,C4637,2025-02-05 10:00:00,2025-02-06 13:18:19,WiFi / equipos,WhatsApp,Media,4.0
T903045,C3903,2024-10-16 12:00:00,2024-10-17 03:26:25,Sin conexión,Sucursal,Alta,
T928550,C4196,2026-05-20 19:00:00,2026-05-22 15:47:15,WiFi / equipos,Telefónico,Media,3.0
T921692,C5078,2025-12-09 20:00:00,2025-12-13 19:17:44,Facturación,WhatsApp,Baja,1.0
T908446,C1704,2025-02-12 20:00:00,2025-02-15 08:28:42,Consulta comercial,Telefónico,Baja,
T925194,C4956,2026-02-16 09:00:00,2026-02-17 12:47:05,Sin conexión,WhatsApp,Media,
T906160,C4774,2024-12-25 10:00:00,2024-12-30 22:23:26,Facturación,WhatsApp,Baja,
T913516,C1476,2025-06-07 16:00:00,2025-06-12 04:45:18,Corte programado,WhatsApp,Baja,2.0
T919544,C2705,2025-11-05 08:00:00,2025-11-05 18:55:46,Sin conexión,WhatsApp,Alta,
T912570,C2084,2025-05-14 11:00:00,2025-05-14 15:49:08,Conexión lenta / intermitencia,Telefónico,Alta,
T906023,C4432,2024-12-12 10:00:00,2024-12-13 04:21:06,Facturación,Telefónico,Media,
T905093,C2214,2024-12-22 19:00:00,2024-12-23 02:06:04,Conexión lenta / intermitencia,Portal web,Alta,4.0
T913570,C1666,2025-06-29 17:00:00,2025-07-01 01:49:32,Sin conexión,Telefónico,Media,5.0
T911212,C1038,2025-04-30 19:00:00,2025-05-02 20:32:26,Sin conexión,Telefónico,Media,3.0
T911222,C1083,2025-04-25 16:00:00,2025-04-25 23:25:49,Cambio de plan,Telefónico,Alta,3.0
T923314,C4597,2026-01-04 19:00:00,2026-01-05 03:07:56,Sin conexión,Portal web,Alta,
T928780,C5263,2026-05-11 10:00:00,2026-05-12 07:34:36,Sin conexión,Portal web,Alta,4.0
T924992,C4345,2026-02-12 10:00:00,2026-02-13 13:47:15,Instalación,Email,Baja,
T917516,C3781,2025-09-06 12:00:00,2025-09-08 08:23:01,Sin conexión,Email,Baja,5.0
T903660,C1820,2024-11-01 14:00:00,2024-11-02 17:50:45,Cambio de plan,WhatsApp,Baja,3.0
T903327,C4974,2024-10-09 09:00:00,2024-10-18 10:44:04,Facturación,Telefónico,Baja,1.0
T909466,C4249,2025-02-21 12:00:00,2025-02-22 19:59:13,Conexión lenta / intermitencia,WhatsApp,Baja,3.0
T915034,C2907,2025-07-08 15:00:00,2025-07-10 19:24:54,Sin conexión,Telefónico,Baja,2.0
T902664,C2456,2024-10-07 08:00:00,2024-10-08 10:01:56,WiFi / equipos,Telefónico,Baja,3.0
T922618,C2640,2026-01-26 13:00:00,2026-01-26 15:54:54,Cambio de plan,WhatsApp,Alta,
T921763,C5282,2025-12-05 19:00:00,2025-12-06 13:14:32,Sin conexión,WhatsApp,Alta,4.0
T929569,C3736,2026-06-17 10:00:00,2026-06-17 16:22:51,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T921918,C5685,2025-12-19 15:00:00,2025-12-20 00:28:59,WiFi / equipos,Telefónico,Alta,3.0
T911674,C2915,2025-04-24 15:00:00,2025-04-25 23:48:05,Conexión lenta / intermitencia,Email,Baja,3.0
T930770,C4063,2026-07-29 19:00:00,2026-07-30 20:54:13,Cambio de plan,Email,Baja,4.0
T926840,C1629,2026-04-22 16:00:00,2026-04-22 21:43:26,WiFi / equipos,Telefónico,Media,5.0
T901928,C3988,2024-09-20 14:00:00,2024-09-20 22:52:24,Conexión lenta / intermitencia,WhatsApp,Alta,5.0
T925026,C4473,2026-02-16 12:00:00,2026-02-17 19:54:51,Cambio de plan,Portal web,Media,
T914133,C3964,2025-06-19 11:00:00,2025-06-19 13:26:25,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T929366,C2746,2026-06-08 18:00:00,2026-06-10 22:43:04,Consulta comercial,Portal web,Media,3.0
T931223,C6131,2026-07-02 16:00:00,2026-07-02 21:30:13,Conexión lenta / intermitencia,WhatsApp,Media,4.0
T902881,C3234,2024-10-27 14:00:00,2024-10-27 18:38:55,WiFi / equipos,Portal web,Alta,4.0
T922224,C1579,2026-01-20 18:00:00,2026-01-23 12:47:19,Facturación,WhatsApp,Baja,2.0
T919766,C3708,2025-11-17 19:00:00,2025-11-18 08:06:16,Sin conexión,Telefónico,Media,4.0
T913563,C1632,2025-06-07 19:00:00,2025-06-12 01:33:06,Conexión lenta / intermitencia,Telefónico,Baja,1.0
T909495,C4310,2025-02-15 12:00:00,2025-02-17 21:29:12,Instalación,Telefónico,Baja,
T924004,C1525,2026-02-10 10:00:00,2026-02-11 04:14:20,Cambio de plan,Sucursal,Media,
T921342,C4069,2025-12-02 10:00:00,2025-12-03 04:32:54,Cambio de plan,Telefónico,Media,5.0
T929885,C5236,2026-06-03 17:00:00,2026-06-04 00:46:21,Conexión lenta / intermitencia,Portal web,Alta,4.0
T927831,C1029,2026-05-21 16:00:00,2026-05-22 02:14:59,Sin conexión,Telefónico,Media,5.0
T916196,C3238,2025-08-24 08:00:00,2025-08-25 13:37:23,Consulta comercial,Sucursal,Baja,
T922105,C1255,2026-01-10 10:00:00,2026-01-13 17:28:03,Consulta comercial,Sucursal,Baja,
T904621,C1007,2024-12-03 08:00:00,2024-12-03 17:50:51,Sin conexión,Telefónico,Media,5.0
T900943,C4425,2024-08-28 19:00:00,2024-08-29 05:19:11,Cambio de plan,Telefónico,Media,
T929756,C4661,2026-06-06 12:00:00,2026-06-07 01:55:03,WiFi / equipos,Email,Media,5.0
T919620,C3054,2025-11-14 13:00:00,2025-11-15 05:35:41,Sin conexión,WhatsApp,Media,
T928653,C4735,2026-05-13 10:00:00,2026-05-14 19:53:38,WiFi / equipos,Telefónico,Media,4.0
T919642,C3139,2025-11-16 09:00:00,2025-11-17 02:26:42,Instalación,Portal web,Media,
T916578,C4863,2025-08-09 17:00:00,2025-08-13 01:56:00,Cambio de plan,Telefónico,Baja,
T916523,C4592,2025-08-13 18:00:00,2025-08-13 23:26:04,Facturación,Telefónico,Media,4.0
T908369,C1482,2025-02-24 19:00:00,2025-03-08 07:32:08,Sin conexión,Telefónico,Baja,1.0
T908628,C2182,2025-02-02 16:00:00,2025-02-04 01:44:17,Cambio de plan,Telefónico,Baja,5.0
T916693,C5401,2025-08-01 20:00:00,2025-08-02 10:44:20,Consulta comercial,Telefónico,Media,5.0
T917950,C5734,2025-09-28 19:00:00,2025-09-30 09:34:06,Sin conexión,WhatsApp,Baja,
T912157,C4938,2025-04-15 14:00:00,2025-04-16 20:45:17,Sin conexión,Sucursal,Media,
T906728,C1695,2025-01-29 09:00:00,2025-01-30 22:25:41,Instalación,Portal web,Baja,4.0
T918520,C3199,2025-10-11 12:00:00,2025-10-12 06:17:57,Conexión lenta / intermitencia,Sucursal,Media,4.0
T924054,C1626,2026-02-19 18:00:00,2026-02-20 23:22:13,Consulta comercial,Portal web,Baja,
T930136,C1083,2026-07-19 15:00:00,2026-07-19 19:52:14,Corte programado,Email,Media,5.0
T930268,C1742,2026-07-13 12:00:00,,Cambio de plan,Sucursal,Baja,
T928362,C3301,2026-05-17 20:00:00,2026-05-18 19:53:33,Conexión lenta / intermitencia,Email,Media,5.0
T918661,C3802,2025-10-04 14:00:00,2025-10-05 07:49:56,Facturación,Telefónico,Media,
T912818,C3099,2025-05-13 20:00:00,2025-05-16 00:16:30,WiFi / equipos,Sucursal,Baja,
T927127,C2886,2026-04-02 15:00:00,2026-04-04 08:25:12,Conexión lenta / intermitencia,Telefónico,Baja,3.0
T924197,C2038,2026-02-24 16:00:00,2026-02-25 01:19:21,Sin conexión,WhatsApp,Baja,4.0
T930357,C2163,2026-07-05 20:00:00,,Sin conexión,Email,Alta,
T902624,C2286,2024-10-26 20:00:00,2024-10-27 05:06:39,WiFi / equipos,Telefónico,Alta,
T925117,C4720,2026-02-23 19:00:00,2026-02-25 13:53:39,Cambio de plan,Portal web,Media,4.0
T908535,C1945,2025-02-09 09:00:00,2025-02-14 00:18:58,Cambio de plan,Telefónico,Baja,1.0
T918302,C2337,2025-10-03 19:00:00,2025-10-04 22:52:36,Facturación,WhatsApp,Baja,4.0
T916616,C5020,2025-08-04 12:00:00,2025-08-05 00:17:57,Consulta comercial,Telefónico,Media,
T908372,C1495,2025-02-20 10:00:00,2025-02-21 12:11:26,Cambio de plan,WhatsApp,Media,4.0
T922941,C3468,2026-01-02 20:00:00,2026-01-04 03:45:13,Conexión lenta / intermitencia,Portal web,Media,
T900738,C3707,2024-08-29 09:00:00,2024-08-29 22:19:17,Consulta comercial,Telefónico,Baja,
T930740,C3906,2026-07-07 13:00:00,2026-07-08 08:17:52,Conexión lenta / intermitencia,WhatsApp,Baja,4.0
T925725,C1757,2026-03-16 13:00:00,2026-03-19 18:22:49,Facturación,Portal web,Baja,4.0
T925241,C5092,2026-02-09 10:00:00,2026-02-10 15:55:49,WiFi / equipos,Telefónico,Media,3.0
T914058,C3607,2025-06-11 14:00:00,2025-06-13 03:54:02,Cambio de plan,Telefónico,Baja,3.0
T914880,C2297,2025-07-31 18:00:00,2025-08-03 07:42:09,Corte programado,Sucursal,Media,3.0
T914250,C4468,2025-06-07 09:00:00,2025-06-08 01:09:34,Conexión lenta / intermitencia,Telefónico,Media,4.0
T924868,C4000,2026-02-14 19:00:00,2026-02-15 01:21:47,Conexión lenta / intermitencia,Telefónico,Alta,4.0
T923962,C1399,2026-02-26 11:00:00,2026-02-28 18:15:25,Sin conexión,Telefónico,Alta,3.0
T922090,C1205,2026-01-12 08:00:00,2026-01-13 15:05:22,Facturación,WhatsApp,Media,4.0
